TARGETID,TILEID,FIBER,TARGET_RA,TARGET_DEC,VI_Z,VI_QUALITY,VI_SPECTYPE
39627791381043243,80669,1012,36.67931868805604,0.3091363338760607,0.795,3.5,QSO
39627791385239723,80669,1122,36.98048526928601,0.3379766777022788,1.3044,3.0,QSO
39627791402012335,80669,733,37.85821467143322,0.2333067573110952,1.3333,3.5,QSO
39627791406203834,80669,431,38.02099122097575,0.2311338928054072,0.9972,4.0,QSO
39627791410397656,80669,4879,38.25924994106576,0.2891880561881833,1.8362,4.0,QSO
39627791422985641,80669,4354,39.165072726042965,0.342705222685335,0.7127,3.5,QSO
39627791422986809,80669,4012,39.19712967715226,0.1297406927305636,1.8708,3.5,QSO
39627797429228556,80669,1420,37.12195623208233,0.427389587365395,1.551,4.0,QSO
39627797437615837,80669,1400,37.5978637298667,0.3862386738429753,2.9245,3.0,QSO
39627797446009095,80669,4203,38.2133422753377,0.4796114932364511,0.9491,4.0,QSO
39627797462778011,80669,4172,39.00110305183313,0.4849481809115391,1.789,3.5,QSO
39627797462782631,80669,3888,39.13789357642679,0.5286891913243034,0.7394,4.0,QSO
39627797462783091,80669,4366,39.15112731669284,0.4802278188121007,0.8577,4.0,QSO
39627803489992775,80669,3332,38.25017237627871,0.8402874484628001,3.5251,4.0,QSO
39627803494194850,80669,3720,38.73803667605973,0.8188916078019627,0.9166,4.0,QSO
39627803498385475,80669,3858,38.88583521088701,0.8138231990954293,0.8876,4.0,QSO
39627803498386595,80669,3882,38.91850561931438,0.8238564781229574,2.5993,2.5,QSO
39627809517209371,80669,2485,37.547004577056455,0.9871036202289204,2.4648,3.5,QSO
39627809521404893,80669,2541,37.8274467351278,1.10308111633764,1.2159,4.0,GALAXY
39627809521408870,80669,2625,37.92986114211048,0.893326822023426,1.2671,4.0,GALAXY
39627809529791924,80669,3241,38.29738243471377,1.1125321692462224,1.028,1.5,GALAXY
39627809529796458,80669,3208,38.43260470115467,1.0567478262672465,0.5079,1.0,GALAXY
39627809538180736,80669,3576,38.80049522836498,0.9199669505229092,0.9536,4.0,QSO
39627815565401131,80669,2613,38.1952718239225,1.3593671088365549,1.231,4.0,QSO
39627821605198674,80669,2744,38.18938529613192,1.6071339913695843,1.1798,4.0,QSO
39627821609392803,80669,3035,38.42082227040756,1.6097088346218822,1.1298,4.0,QSO
39627821613584603,80669,3264,38.62228617639957,1.3914763997174195,2.7088,4.0,QSO
39627821613585156,80669,3195,38.63670259160354,1.6108122592154075,0.845,4.0,GALAXY
39627821613586509,80669,3256,38.67204903396632,1.5467598537539788,1.006,3.5,QSO
39627821617776560,80669,3252,38.80829016097291,1.3815224091761618,1.2882,2.5,GALAXY
39627827628220040,80669,2005,37.20089853952155,1.860123009833147,0.7999,4.0,GALAXY
39627827644997350,80669,2889,38.207388051875725,1.776218861386618,1.022,3.0,QSO
39627827649184479,80669,2995,38.26860372004237,1.7979084917112065,1.1082,4.0,QSO
39627827657576982,80669,3189,38.86212286345712,1.693788402583999,1.2169,1.5,GALAXY
39627833688982170,80669,2584,38.26705342213792,1.9496836962561928,1.439,4.0,QSO
39628121854447882,80683,524,115.28549457119684,14.100027196476658,1.0026,4.0,QSO
39628121871222053,80683,329,116.19667942202511,14.061394334570275,2.6627,4.0,QSO
39628127713890712,80683,699,115.02327220680212,14.26662975397495,0.1522,1.0,GALAXY
39628127743247448,80683,4919,116.7019886896212,14.148417249056548,0.6032,4.0,QSO
39628139424388454,80683,1068,114.9014809839298,14.792941919336904,2.7785,4.0,QSO
39628139428577670,80683,961,114.93560893323136,14.696003783120418,0.8611,3.5,QSO
39628139428578177,80683,966,114.9561099034981,14.686686297025556,1.4558,4.0,QSO
