TARGETID,TILEID,FIBER,TARGET_RA,TARGET_DEC,VI_Z,VI_QUALITY,VI_SPECTYPE
39627646581084740,80605,87,36.547106721442034,-5.664991337938111,1.5877,3.0,QSO
39627646581085996,80605,89,36.58329845572491,-5.6790741318784,1.5344,4.0,QSO
39627646585274470,80606,185,36.6543347839395,-5.8610895806047525,1.6604,4.0,QSO
39627646585275178,80605,354,36.67529360058243,-5.625904533959287,0.316,4.0,GALAXY
39627646585275219,80605,366,36.67650374260584,-5.681020850911308,1.7838,4.0,QSO
39627646585276470,80605,382,36.71337507445618,-5.705130155055775,0.9927,4.0,GALAXY
39627646585276994,80605,477,36.72908107715435,-5.837362984068145,1.4585,4.0,GALAXY
39627646585277323,80605,371,36.73837648120875,-5.6596008935381725,-0.0,4.0,STAR
39627646585279078,80605,383,36.78802861171136,-5.7193771035668926,0.8823,1.0,GALAXY
39627646585279649,80606,453,36.80585380673016,-5.74918747002663,1.3345,3.5,GALAXY
39627646585280675,80605,486,36.83781710626712,-5.867578905846948,0.1257,4.0,GALAXY
39627646585282367,80605,4760,36.89429602216549,-5.795316091004078,2.8624,4.0,QSO
39627646589469006,80605,4994,36.912509524431705,-5.666004682966914,1.9326,4.0,QSO
39627646589469644,80605,4796,36.93197754714392,-5.732093606821091,1.571,4.0,QSO
39627646589470453,80605,4794,36.95889824261046,-5.829729836300155,1.5772,4.0,QSO
39627646589471270,80605,4774,36.98473328583608,-5.870052775430027,1.2351,4.0,GALAXY
39627646589471660,80605,4772,36.997936943894366,-5.779140242935801,0.8927,1.0,GALAXY
39627646589476504,80605,4524,37.14070184676245,-5.704645400206474,1.1736,3.0,GALAXY
39627646593663099,80605,4606,37.1560397219352,-5.680299589119554,1.628,2.5,GALAXY
39627646593663572,80605,4509,37.17043366441292,-5.774522788307882,-0.0003,4.0,STAR
39627646593665055,80605,4511,37.21240851188184,-5.828648671759836,0.4761,1.0,GALAXY
39627646593665773,80605,4510,37.234012458950296,-5.640851556529582,1.0808,4.0,GALAXY
39627646593665925,80605,4527,37.23864792228917,-5.861049754662163,0.559,4.0,GALAXY
39627646593667758,80605,4518,37.29408241386132,-5.710596484356909,0.2653,4.0,GALAXY
39627646593668176,80605,4823,37.30511118063301,-5.856908729493638,1.0486,4.0,GALAXY
39627646593668906,80605,4508,37.325311548539815,-5.712851362905778,0.4788,1.0,GALAXY
39627646593670683,80605,4835,37.37543270306993,-5.827174330322871,1.2755,4.0,QSO
39627646593671567,80605,4828,37.40106844805372,-5.745113892222909,0.4471,4.0,GALAXY
39627646597857761,80605,4534,37.41874080765442,-5.625096863676197,0.9556,1.0,GALAXY
39627646597857863,80605,4821,37.42317652593093,-5.783325760709572,1.3775,4.0,QSO
39627646597859105,80605,4846,37.46062968122182,-5.795451072246502,1.6175,1.0,GALAXY
39627646597859756,80605,4735,37.47748067545063,-5.708470837769673,1.2686,4.0,QSO
39627646597859915,80605,4730,37.48115718048713,-5.66749721378791,1.5156,1.0,GALAXY
39627646597860416,80605,4722,37.493543751242434,-5.737799322212915,1.2962,4.0,GALAXY
39627646597861885,80605,4748,37.528745308202325,-5.748324874943229,0.3417,4.0,GALAXY
39627646597862002,80605,4738,37.5308769332704,-5.725815799107662,1.4988,1.0,GALAXY
39627646597862971,80605,4739,37.55189934168294,-5.650213094464623,1.3539,1.0,GALAXY
39627646597863702,80605,4733,37.56759606221005,-5.737484204454453,1.865,4.0,QSO
39627652570553150,80605,1365,35.09210289236488,-5.38557694619921,1.0033,4.0,GALAXY
39627652570554806,80605,1395,35.13856082118093,-5.511215691943534,1.9146,4.0,QSO
39627652574740942,80605,1375,35.15925171368051,-5.4124302463176415,1.806,4.0,QSO
39627652574741927,80605,1391,35.18638355932917,-5.390383956362845,0.0004,3.5,STAR
39627652574743235,80605,1396,35.226201068435216,-5.41916541978782,0.4296,3.0,GALAXY
39627652574743541,80605,1397,35.23565546105217,-5.443733214352452,3.4732,4.0,QSO
39627652578935291,80605,961,35.41004762081554,-5.388694393629351,1.9263,4.0,QSO
39627652578935960,80605,589,35.42683046848303,-5.601236516720188,1.3692,4.0,QSO
39627652578936910,80605,991,35.452877853576354,-5.479654958486116,-0.0004,4.0,STAR
39627652578938550,80605,969,35.495017245702186,-5.492309813983732,1.3537,4.0,QSO
39627652578938924,80605,970,35.504367074212304,-5.398472918777886,-0.002,0.0,STAR
39627652578941015,80606,806,35.565267591711525,-5.402324136630599,2.1508,4.0,QSO
39627652578942188,80605,791,35.597204330796664,-5.3893004751176825,0.9392,4.0,GALAXY
39627652578943514,80605,751,35.63509218586175,-5.3786283717572125,3.1877,4.0,QSO
39627652583129565,80606,865,35.66135781500007,-5.558876297194058,1.8114,4.0,QSO
39627652583129942,80605,826,35.6727431240358,-5.48445137787492,0.7836,4.0,GALAXY
39627652583131689,80605,813,35.72670012274113,-5.481924269794524,1.2133,4.0,QSO
39627652583132230,80606,811,35.74325307933695,-5.512891902651641,1.7706,4.0,QSO
39627652583132564,80605,775,35.75258734243867,-5.403428128591009,0.0003,4.0,STAR
39627652583133030,80605,831,35.76618639107441,-5.587483653121664,3.6634,4.0,QSO
39627652583133930,80605,824,35.79411924224717,-5.61214293060417,2.244,4.0,QSO
39627652583134892,80605,816,35.82573908356582,-5.523643549448938,1.1766,1.0,GALAXY
39627652583135525,80605,829,35.844629882078834,-5.571884059583034,0.8665,4.0,GALAXY
39627652583136157,80605,774,35.86602622193907,-5.491184081931379,-0.0005,4.0,STAR
39627652587324136,80605,823,35.92320746675288,-5.553724528913655,0.5518,4.0,GALAXY
39627652587324285,80605,798,35.92751266203249,-5.427466409195714,1.4862,4.0,QSO
39627652587327442,80605,963,36.02782397911955,-5.482897642145345,2.3401,4.0,QSO
39627652587327713,80605,997,36.03683011861674,-5.422242254010625,0.3328,4.0,GALAXY
39627652587327910,80605,962,36.0429352399762,-5.521421151192212,0.4745,4.0,GALAXY
39627652587328061,80605,566,36.04728652432327,-5.564510270749226,0.311,1.0,GALAXY
39627652587328309,80605,987,36.05436360787324,-5.493375950011407,1.0053,4.0,QSO
39627652587329033,80605,954,36.07445927171823,-5.403727322175732,1.4884,4.0,QSO
39627652587329978,80605,577,36.10166729099008,-5.578533836138411,1.3375,3.0,GALAXY
39627652587330171,80605,959,36.1078354965876,-5.471416682982679,1.0052,4.0,QSO
39627652587330508,80605,982,36.11784069495376,-5.404850330142921,0.9074,4.0,GALAXY
39627652591518713,80605,37,36.17694530801254,-5.619146709975244,0.9468,4.0,GALAXY
39627652591519953,80605,103,36.21289847963827,-5.587197133076852,0.8743,4.0,GALAXY
39627652591521607,80605,102,36.26167945944838,-5.488694804193162,2.0928,4.0,QSO
39627652591521975,80605,115,36.273234113712455,-5.455706441664495,0.2525,4.0,GALAXY
39627652591524329,80606,47,36.34440388975762,-5.5138138399000844,1.1212,4.0,QSO
39627652591524383,80605,47,36.34577259113807,-5.620883293471279,1.2098,4.0,QSO
39627652595713438,80605,3,36.43953411598538,-5.496381561333345,1.3213,0.5,GALAXY
39627652595713547,80605,45,36.4429653768762,-5.601553477799766,1.322,4.0,GALAXY
39627652595714901,80605,23,36.485108344447454,-5.580726231057261,2.8851,4.0,QSO
39627652595716079,80605,252,36.52492263781976,-5.378262040376253,-0.0001,4.0,STAR
39627652595716173,80605,42,36.527795886788205,-5.586558917467814,1.3288,3.667,QSO
39627652595716760,80605,274,36.54427918505558,-5.450926371642587,0.9364,4.0,GALAXY
39627652595717154,80605,203,36.55609832669681,-5.601944601844395,1.3645,1.0,QSO
39627652595717530,80605,237,36.56605491534729,-5.624547078473779,1.0322,4.0,QSO
39627652595717920,80605,239,36.57804375727561,-5.5158521420467945,1.4971,1.0,GALAXY
39627652595718077,80606,89,36.582652148836296,-5.56167581315051,0.5068,4.0,GALAXY
39627652595719092,80606,247,36.61352616466013,-5.434519464847251,0.5241,1.0,GALAXY
39627652599907285,80605,212,36.68180209741307,-5.390337262751197,1.1344,4.0,GALAXY
39627652599909618,80605,4553,36.751967011624295,-5.381849541995694,0.8722,4.0,QSO
39627652599910509,80605,4557,36.77897118995157,-5.377860443166789,1.628,2.0,QSO
39627652599910901,80605,4595,36.78866712759132,-5.426051872721045,1.3498,4.0,QSO
39627652599911148,80605,4594,36.79647276579527,-5.560386487814959,2.2656,4.0,QSO
39627652599912211,80605,4569,36.82621806175982,-5.43708387165309,2.5772,4.0,QSO
39627652599912433,80605,4992,36.83264394445333,-5.577727785310321,1.9107,4.0,QSO
39627652599912684,80605,4589,36.840246062410834,-5.552647433000527,-0.0004,4.0,STAR
39627652599913164,80605,4590,36.85398804022398,-5.471800947625647,0.3511,4.0,GALAXY
39627652599914117,80605,4990,36.882762980221656,-5.515118118550318,0.6917,4.0,GALAXY
39627652604103450,80605,4960,36.98052012324447,-5.406980253834663,0.8749,4.0,GALAXY
39627652604103932,80605,4993,36.99364767349444,-5.551721268887789,0.9575,4.0,QSO
39627652604104367,80605,4997,37.00360839428921,-5.4212539719879125,-0.0002,4.0,STAR
39627652604105402,80605,4989,37.03348006717256,-5.540240083315252,1.2441,4.0,QSO
39627652604107917,80605,4603,37.09921631505769,-5.509034521079303,1.3122,4.0,QSO
39627652604108148,80605,4999,37.10571501952344,-5.426704342779474,1.2534,4.0,GALAXY
39627652608295167,80605,4627,37.16075674671053,-5.555306037691456,1.0767,4.0,GALAXY
39627652608295220,80605,4644,37.16236670136123,-5.398084403681416,1.279,3.5,GALAXY
39627652608296180,80605,4643,37.191952285654914,-5.397368075161899,1.6595,1.5,GALAXY
39627652608296761,80605,4609,37.20876288453976,-5.615244669825764,1.4674,4.0,QSO
39627652608296829,80605,4647,37.21046682524703,-5.485632240500072,1.2144,4.0,GALAXY
39627652608297059,80605,4615,37.216569486062106,-5.528916488686892,1.0576,3.5,GALAXY
39627652608302687,80605,4513,37.37273164769905,-5.615521573869754,1.4601,4.0,GALAXY
39627652608303195,80605,4843,37.38679748853471,-5.533698611772103,0.9394,0.5,QSO
39627652612489743,80605,4831,37.41600192622125,-5.5046604752705655,2.2494,4.0,QSO
39627652612491434,80605,4819,37.465359916643344,-5.481051038152113,-0.0007,3.0,STAR
39627652612491835,80605,4711,37.47703007704106,-5.58753234419877,1.9504,4.0,QSO
39627652612492158,80605,4716,37.48591963436968,-5.549103119975391,3.4871,4.0,QSO
39627652612492493,80605,4719,37.49513002613935,-5.480030867747327,0.3609,1.5,GALAXY
39627652612492916,80605,4732,37.506048171729766,-5.616713691418798,1.2896,4.0,GALAXY
39627652612494080,80605,4713,37.53490228987323,-5.449285431799269,1.1139,4.0,GALAXY
39627652612494622,80605,4707,37.54851912780836,-5.5972080565869415,0.5545,4.0,GALAXY
39627652612494968,80605,4742,37.55877352366934,-5.567128497140265,1.8664,4.0,QSO
39627652612495815,80605,4717,37.579658534087145,-5.442025083893732,1.5295,4.0,GALAXY
39627652612496326,80605,4702,37.59478720213813,-5.532413873566816,2.9945,4.0,QSO
39627652612497366,80605,4712,37.62317903567868,-5.614322365751645,2.304,4.0,QSO
39627652612498614,80605,4704,37.65542516735994,-5.551970439718589,1.498,1.5,GALAXY
39627652616684140,80605,4723,37.66802755739948,-5.500730319845892,1.8588,4.0,QSO
39627652616684988,80605,4741,37.691113016403335,-5.602754633947563,-0.0001,3.0,STAR
39627652616686690,80605,4726,37.73546978776556,-5.558976830185895,1.3556,4.0,GALAXY
39627658585181934,80605,1089,34.952448588229835,-5.128264687957793,2.5215,4.0,QSO
39627658585183901,80605,1373,35.01096226120319,-5.277383320915171,0.8849,1.0,QSO
39627658585184326,80605,1092,35.023231394498794,-5.157996210558515,0.966,4.0,QSO
39627658585184825,80605,1379,35.0381025343046,-5.282512980358751,1.3287,4.0,QSO
39627658585185292,80605,1358,35.052760858851975,-5.371136070289909,0.2974,3.5,GALAXY
39627658585185315,80605,1351,35.05351393731468,-5.3349049689638655,1.5236,4.0,QSO
39627658585185768,80605,1076,35.06608866504716,-5.140607829120636,0.4421,1.0,GALAXY
39627658585186086,80605,1392,35.075406021259944,-5.305652171485676,0.9372,4.0,GALAXY
39627658589372955,80605,1367,35.11228486636457,-5.229638541517675,1.4768,4.0,QSO
39627658589374126,80605,1381,35.15095569334702,-5.305334695058157,1.0485,3.0,GALAXY
39627658589375315,80605,1376,35.18602793139349,-5.264870157713229,-0.0004,4.0,STAR
39627658589376200,80605,1098,35.21108232034742,-5.242558433436049,1.4946,4.0,GALAXY
39627658589379511,80605,1223,35.31161237365045,-5.1425163002588015,0.996,4.0,QSO
39627658589380304,80605,1095,35.33639902324608,-5.204992411307266,1.0033,4.0,QSO
39627658593568138,80605,1068,35.39644343338779,-5.305537650422626,1.9309,1.0,GALAXY
39627658593568501,80605,1496,35.40791721532951,-5.226872057387368,1.1084,4.0,QSO
39627658593568955,80605,1054,35.42343960341667,-5.303716339491208,1.233,4.0,QSO
39627658597766017,80605,758,35.76177277697898,-5.354592397179911,1.8758,4.0,QSO
39627658597766244,80605,786,35.770694369699086,-5.286672900891826,1.4148,3.0,GALAXY
39627658597766270,80605,756,35.771830614528746,-5.324541476035909,1.2081,4.0,QSO
39627658597767152,80605,773,35.8042912510426,-5.360677909232397,2.2518,4.0,QSO
39627658597767397,80605,796,35.81281780738035,-5.3176221624182975,0.9686,4.0,QSO
39627658597767587,80606,935,35.81867983982708,-5.167051719554889,2.28,4.0,QSO
39627658597768012,80605,760,35.83209414426769,-5.33408308965331,-0.0001,4.0,STAR
39627658597768436,80605,771,35.84765134114717,-5.309063063871048,-0.0005,4.0,STAR
39627658601955709,80605,606,35.86190631467973,-5.261177632127249,-0.0005,4.0,STAR
39627658601956169,80605,778,35.87872969056412,-5.346422077437014,0.1181,4.0,GALAXY
39627658601957043,80605,918,35.90443966400675,-5.143177060985519,2.1508,4.0,QSO
39627658601957341,80605,647,35.91313969260434,-5.215339970664941,1.5128,3.5,QSO
39627658601957983,80606,640,35.93404186266521,-5.139859671292546,0.8546,4.0,GALAXY
39627658601958767,80605,639,35.95889689904092,-5.174137283952833,1.2295,3.5,GALAXY
39627658601958789,80605,638,35.959725903712375,-5.219732048556923,1.6662,4.0,QSO
39627658601959083,80605,609,35.96951342812012,-5.269819396266771,-0.0001,4.0,STAR
39627658601960364,80605,641,36.00872463057992,-5.196651219355889,3.5713,3.5,QSO
39627658601960969,80605,615,36.02625554687382,-5.226507689458125,0.4744,4.0,GALAXY
39627658606149857,80605,623,36.10502111828175,-5.328642399886461,0.4945,4.0,GALAXY
39627658606150746,80605,603,36.13160020902468,-5.277051207535139,1.4027,4.0,QSO
39627658606151489,80606,988,36.15303274379107,-5.32083569699657,1.0082,3.5,GALAXY
39627658606152567,80605,646,36.18593938404708,-5.305653229099836,2.4158,4.0,QSO
39627658606153217,80605,636,36.20335720433397,-5.201151333625937,1.0401,1.5,QSO
39627658606153683,80605,633,36.21823208935985,-5.236631455953642,0.238,4.0,GALAXY
39627658606155134,80605,435,36.26127763390791,-5.268939736594433,4.54,4.0,QSO
39627658606156080,80605,145,36.2885840345302,-5.351533960691749,1.1236,4.0,QSO
39627658606157079,80605,433,36.32030614982088,-5.24562489972811,0.1333,3.0,GALAXY
39627658606157124,80605,413,36.3219111374212,-5.223024773561884,0.873,3.667,QSO
39627658606157214,80606,117,36.32470598855477,-5.361826885701329,1.3374,4.0,QSO
39627658606157725,80605,411,36.340051553365214,-5.181288216115153,0.4979,4.0,GALAXY
39627658606157931,80605,280,36.3459854304048,-5.329906566971832,0.0001,4.0,STAR
39627658610344763,80605,407,36.372540753512816,-5.16292240412058,1.2874,4.0,QSO
39627658610345511,80605,250,36.39410222457831,-5.329368620052754,-0.0001,4.0,STAR
39627658610346537,80605,441,36.424940485289326,-5.1884353243162105,1.5365,4.0,QSO
39627658610347060,80605,255,36.44122417207009,-5.348395193005043,0.9604,0.5,GALAXY
39627658610347362,80605,277,36.4502546132629,-5.285069168837043,2.1511,4.0,QSO
39627658610348821,80605,135,36.49142968421506,-5.140663578117006,-0.0003,2.0,STAR
39627658610349255,80605,108,36.505047832804735,-5.176819751283651,0.5079,1.0,GALAXY
39627658610349558,80605,289,36.51404282654862,-5.326587339236255,1.4988,1.0,GALAXY
39627658610350647,80605,269,36.54609042306131,-5.296952650421171,1.3722,3.5,GALAXY
39627658610351018,80606,276,36.55846859424723,-5.264423271419531,2.3572,4.0,QSO
39627658610351253,80605,141,36.56527621803218,-5.161004456143868,2.0573,3.5,QSO
39627658614538368,80605,122,36.60438934181237,-5.16797326910301,1.2233,4.0,GALAXY
39627658614539358,80605,291,36.6336315215589,-5.254976436894236,-0.0004,4.0,STAR
39627658614540204,80605,254,36.66036611304155,-5.316524838967971,0.0003,4.0,STAR
39627658614540450,80605,4894,36.66879834281698,-5.150069919937327,1.3804,4.0,GALAXY
39627658614540958,80605,270,36.6841637729548,-5.369459095762022,0.713,2.0,QSO
39627658614541894,80605,4854,36.7115823486066,-5.130302912385159,0.2826,4.0,GALAXY
39627658614542393,80605,4588,36.725826879381536,-5.323801069683746,2.2872,4.0,QSO
39627658614542503,80605,4860,36.72876221193086,-5.189323327264701,0.3815,4.0,GALAXY
39627658614543375,80605,4554,36.75377062281725,-5.358868243901664,0.4778,1.0,GALAXY
39627658614543464,80605,4565,36.75654483231512,-5.301654695870187,0.3314,4.0,GALAXY
39627658614544248,80605,4875,36.77903191001609,-5.18020526019858,1.3862,4.0,GALAXY
39627658614545947,80605,4693,36.82453094738297,-5.273306301199458,0.5655,4.0,QSO
39627658618733895,80605,4679,36.888954480736125,-5.20531067204351,0.9646,4.0,GALAXY
39627658618734152,80605,4668,36.89675568779692,-5.3288350251248815,1.9316,4.0,QSO
39627658618737118,80605,4660,36.98651507198825,-5.19680460110815,0.2094,4.0,GALAXY
39627658618737744,80605,4669,37.004646860709926,-5.130104951023794,0.9108,4.0,GALAXY
39627658618738372,80605,4958,37.024007058435686,-5.274769474965907,2.8052,4.0,QSO
39627658618738803,80605,4658,37.035543075822986,-5.197710753012979,2.5734,4.0,QSO
39627658618739597,80605,4766,37.05926649706328,-5.244326209649633,0.0004,4.0,STAR
39627658618740034,80605,4664,37.07374152699043,-5.163877593577267,-0.0004,4.0,STAR
39627658618740554,80605,4757,37.091053939384985,-5.228879128481155,1.149,4.0,QSO
39627658618740704,80605,4976,37.09563432919551,-5.362999503907269,1.4975,4.0,QSO
39627658622927004,80605,4784,37.10505135188274,-5.279721284323552,-0.0004,4.0,STAR
