TARGETID,TILEID,FIBER,TARGET_RA,TARGET_DEC,VI_Z,VI_QUALITY,VI_SPECTYPE
39627658601961581,80606,997,36.045999200701104,-5.307341795495813,1.6274,2.0,GALAXY
39627658601961694,80606,601,36.04982994140402,-5.199313700286711,1.6238,0.5,GALAXY
39627658601961903,80606,993,36.0555408436798,-5.277097536975658,1.115,1.5,GALAXY
39627658601962156,80606,957,36.06299573630143,-5.339823844903038,0.816,4.0,GALAXY
39627658601962242,80606,616,36.06513994151934,-5.244359100377923,0.2789,1.0,GALAXY
39627658601962722,80606,954,36.07938646478305,-5.300622508924498,0.827,4.0,GALAXY
39627658601963045,80606,626,36.09063702776757,-5.201428358554044,1.5255,1.0,GALAXY
39627658601963299,80606,602,36.09875694877776,-5.147388532394,1.824,3.0,QSO
39627658606150331,80606,982,36.11975919377608,-5.305174156563217,1.2351,3.5,GALAXY
39627658606151232,80606,619,36.14575897004375,-5.263429146383789,0.779,4.0,GALAXY
39627658606151474,80606,649,36.15274627377179,-5.22725777106253,1.5458,4.0,GALAXY
39627658606151489,80606,988,36.15303274379107,-5.32083569699657,1.0082,3.0,GALAXY
39627658606152268,80606,984,36.17719347865093,-5.287136757938931,1.0084,4.0,GALAXY
39627658606152604,80606,646,36.186870792983726,-5.206614387761131,0.5281,0.0,GALAXY
39627658606153196,80606,128,36.20267867210987,-5.358509008196027,0.9,4.0,GALAXY
39627658606153429,80606,633,36.20979448656068,-5.134211014587643,0.9039,3.5,GALAXY
39627658606154182,80606,120,36.23361872921203,-5.3241434570236565,0.0537,4.0,GALAXY
39627658606154337,80606,110,36.23809451554138,-5.245842539424122,1.0406,0.5,GALAXY
39627658606154598,80606,435,36.24591540538883,-5.171198851764475,1.6282,1.0,GALAXY
39627658606154816,80606,116,36.25239496493013,-5.355638295794805,0.5237,0.0,GALAXY
39627658606155220,80606,136,36.26385298427494,-5.315982718606456,0.7631,0.0,GALAXY
39627658606155669,80606,406,36.27681160319407,-5.221909426151704,0.472,3.0,GALAXY
39627658606155840,80606,145,36.28119290240379,-5.26726323398353,1.3357,4.0,GALAXY
39627658606155974,80606,444,36.28529679134176,-5.1340871719017125,0.9088,4.0,GALAXY
39627658606156375,80606,148,36.29733735713425,-5.306979080596747,0.7652,0.5,GALAXY
39627658606156726,80606,101,36.30869621074834,-5.329114596266012,0.1843,4.0,GALAXY
39627658606156936,80606,118,36.31552744305799,-5.220288466222738,1.2515,3.5,GALAXY
39627658606157035,80606,433,36.3191996781344,-5.147078580843634,0.9316,3.5,GALAXY
39627658606157039,80606,100,36.31924631292984,-5.261246136556329,0.8166,4.0,GALAXY
39627658606157214,80606,117,36.32470598855477,-5.361826885701329,1.3374,4.0,QSO
39627658606157260,80606,123,36.32608078609028,-5.3016544021844,1.3056,4.0,GALAXY
39627658606157921,80606,408,36.34570131931301,-5.201593843951609,1.3114,4.0,GALAXY
39627658610344768,80606,251,36.37279306758359,-5.207670503633946,1.569,4.0,GALAXY
39627658610344878,80606,272,36.37630743724002,-5.312538391360978,1.2643,3.5,GALAXY
39627658610345614,80606,292,36.39729070399324,-5.356165634302049,0.935,3.5,GALAXY
39627658610345650,80606,250,36.39833922174958,-5.2469339199870815,-0.0004,4.0,STAR
39627658610346092,80606,288,36.41101575825624,-5.271896630175364,0.1261,0.0,GALAXY
39627658610347146,80606,255,36.44352897138207,-5.240112687565126,1.3331,4.0,GALAXY
39627658610347254,80606,421,36.44685068562211,-5.134389718104178,0.8728,4.0,GALAXY
39627658610347482,80606,264,36.454085825753744,-5.285019591847614,1.3657,3.5,GALAXY
39627658610347696,80606,295,36.46037438909056,-5.318686338908927,0.7235,1.5,GALAXY
39627658610347755,80606,277,36.46248122219452,-5.174604977450378,0.8946,4.0,GALAXY
39627658610348036,80606,298,36.47004497670339,-5.253672780559935,2.5526,2.5,QSO
39627658610348114,80606,293,36.47209298723113,-5.216476838717821,1.4986,1.5,GALAXY
39627658610348772,80606,256,36.48985425769183,-5.308675411239248,1.2892,3.5,GALAXY
39627658610349635,80606,252,36.516237166615376,-5.26982402760386,1.4816,3.5,GALAXY
39627658610349790,80606,289,36.52032424431237,-5.227120805393531,0.3647,0.5,GALAXY
39627658610350015,80606,269,36.52708055305754,-5.1995895501799385,1.3022,3.5,GALAXY
39627658610350279,80606,274,36.53499740286748,-5.342534083759519,1.0234,4.0,GALAXY
39627658610350558,80606,253,36.54286880186573,-5.246204560402696,0.5616,0.0,GALAXY
39627658610350695,80606,299,36.547539618406816,-5.30894246804302,0.1419,4.0,GALAXY
39627658610351018,80606,276,36.55846859424723,-5.264423271419531,2.3539,4.0,QSO
39627658610351398,80606,266,36.56958951034936,-5.321916491694084,1.4393,4.0,GALAXY
39627658610351585,80606,273,36.57505568140588,-5.197972999292999,1.9135,3.5,QSO
39627658610351944,80606,236,36.58728457162748,-5.36645810991898,1.2277,4.0,GALAXY
39627658610351971,80606,263,36.58821537193565,-5.125902722916048,1.0245,3.5,GALAXY
39627658610352188,80606,279,36.59432724131572,-5.250460850634073,1.5339,0.5,GALAXY
39627658610352214,80606,261,36.59515385098236,-5.284731414117746,0.7902,4.0,GALAXY
39627658614538694,80606,265,36.61486272762394,-5.219069970487322,1.0882,4.0,GALAXY
39627658614538849,80606,282,36.61939800703118,-5.174498642458144,1.3241,3.5,GALAXY
39627658614538875,80606,285,36.62015545343279,-5.313737650677021,1.5739,3.5,GALAXY
39627658614539076,80606,291,36.62539878643818,-5.135844352835308,0.7876,4.0,GALAXY
39627658614539246,80606,271,36.630411177246486,-5.2538365861641365,1.3566,3.0,GALAXY
39627658614539737,80606,258,36.64537630766298,-5.300109375394552,1.5075,1.0,GALAXY
39627658614539841,80606,240,36.6485883616949,-5.3279133520931286,0.5705,0.5,GALAXY
39627658614539955,80606,254,36.65205152833903,-5.216579692760502,1.469,3.5,GALAXY
39627658614541090,80606,270,36.687853763315466,-5.259061314419215,0.0695,3.5,GALAXY
39627658614541257,80606,4850,36.693310096235535,-5.168683342290285,2.9083,2.0,GALAXY
39627658614541270,80606,212,36.69356108872267,-5.302340217158423,0.9623,4.0,GALAXY
39627658614542070,80606,4588,36.717037481403295,-5.23623388409939,2.7226,2.0,GALAXY
39627658614542196,80606,4853,36.72074258880988,-5.172748831566428,1.2344,4.0,GALAXY
39627658614542871,80606,4593,36.738996588973855,-5.339387843147208,1.3829,2.5,GALAXY
39627658614542926,80606,4870,36.74098942422379,-5.134726442361715,0.2817,3.5,GALAXY
39627658614543437,80606,4565,36.75562657750408,-5.206198881074037,1.6949,4.0,QSO
39627658614543638,80606,4554,36.76099958568385,-5.240583873019074,1.1478,3.5,GALAXY
39627658614543641,80606,4552,36.76112339867281,-5.168724499093658,0.4777,0.5,GALAXY
39627658614544242,80606,4557,36.77884514213691,-5.273028536081247,0.0367,0.0,GALAXY
39627658614544496,80606,4558,36.7856359822673,-5.233631579991836,1.2005,4.0,GALAXY
39627658614544853,80606,4595,36.79545721710638,-5.315032446511911,1.0797,0.0,GALAXY
39627658614545586,80606,4650,36.81472802951444,-5.14697415084831,0.9183,4.0,GALAXY
39627658614545888,80606,4569,36.82277393677408,-5.336845480030898,0.9096,1.5,GALAXY
39627658614546248,80606,4586,36.832830724835055,-5.2473987596973055,1.287,4.0,GALAXY
39627658614546268,80606,4693,36.83328944266611,-5.166994662774315,1.1501,4.0,GALAXY
39627658614546301,80606,4561,36.83436905439966,-5.295716186727774,1.3353,3.5,GALAXY
39627658614546613,80606,4654,36.84316775925444,-5.129462879031016,0.9176,4.0,GALAXY
39627658618732676,80606,4590,36.85437649182265,-5.366034645844629,0.9395,4.0,GALAXY
39627658618732786,80606,4663,36.85779537426927,-5.230230098533784,0.4814,1.0,GALAXY
39627658618732932,80606,4583,36.86207296414323,-5.318152794932405,0.8015,0.0,GALAXY
39627658618733012,80606,4574,36.86421157553341,-5.2866401028833,0.8031,3.5,GALAXY
39627658618733602,80606,4692,36.880307092659095,-5.190777352759371,1.0511,4.0,GALAXY
39627658618733722,80606,4991,36.88350933740322,-5.344068280227508,0.9542,4.0,GALAXY
39627658618734029,80606,4584,36.893381226692085,-5.307692925625188,1.0753,4.0,GALAXY
39627658618734586,80606,4691,36.909001033973496,-5.254378677539607,1.2819,3.5,GALAXY
39627658618734846,80606,4668,36.91635449489426,-5.21982573503067,0.8593,4.0,GALAXY
39627658618734925,80606,4951,36.919333082266135,-5.334795872432904,1.614,4.0,GALAXY
39627658618735208,80606,4957,36.92866457821432,-5.281119820792927,0.9642,3.5,GALAXY
39627658618735476,80606,4666,36.936813817765824,-5.241960765859355,1.2834,4.0,GALAXY
39627658618735630,80606,4683,36.9408925432508,-5.158103721030583,0.841,4.0,GALAXY
39627658618736178,80606,4965,36.95702284945104,-5.354402623584964,0.9624,3.5,GALAXY
39627658618736702,80606,4980,36.97410941515586,-5.274897749822268,1.4707,0.5,GALAXY
39627658618736736,80606,4960,36.975115288065496,-5.316538622468797,0.7333,4.0,GALAXY
39627658618736742,80606,4672,36.97520450827864,-5.183429059113573,0.9808,3.5,GALAXY
39627658618736751,80606,4959,36.97536815627766,-5.239816224399696,0.8296,4.0,GALAXY
39627658618737381,80606,4997,36.99380239914452,-5.325302491139085,2.5385,3.5,QSO
39627658618737488,80606,4678,36.99695733856284,-5.137209293568489,0.4952,0.0,GALAXY
39627658618738285,80606,4973,37.02136693573605,-5.214698724530366,0.1708,3.5,GALAXY
39627658618738296,80606,4958,37.02174233057016,-5.1701108110207175,1.6028,2.5,GALAXY
39627658618738449,80606,4673,37.02586271452143,-5.13613769889958,0.4923,4.0,GALAXY
39627658618738618,80606,4963,37.03028991270097,-5.363033211557273,1.0776,4.0,GALAXY
39627658618738961,80606,4982,37.03934250897321,-5.272670565743638,0.9392,4.0,GALAXY
39627658618738998,80606,4995,37.0405009166122,-5.3050123944953045,0.8011,4.0,GALAXY
39627658618739810,80606,4756,37.06567709341148,-5.199459688684831,0.6294,0.0,GALAXY
39627658618740091,80606,4962,37.07567786264442,-5.309211932735792,0.9139,4.0,GALAXY
39627658618740249,80606,4762,37.08052101191805,-5.2114205415124175,1.3284,4.0,GALAXY
39627658618740334,80606,4784,37.08354555096638,-5.178482909785655,1.328,4.0,GALAXY
39627658622927147,80606,4757,37.10942858519353,-5.138284480302043,1.0433,3.5,GALAXY
39627658622927180,80606,4999,37.11037671616486,-5.311609169331646,0.8786,4.0,GALAXY
39627658622927281,80606,4622,37.11383867403751,-5.372109122824424,1.0209,4.0,GALAXY
39627658622927448,80606,4751,37.11860019539696,-5.249445188341396,1.5417,2.0,GALAXY
39627658622927876,80606,4789,37.1307568146874,-5.153553910796483,0.143,4.0,GALAXY
39627658622928128,80606,4799,37.13786040490743,-5.20004206408864,0.9125,4.0,GALAXY
39627658622928189,80606,4618,37.139662287855614,-5.374960620052606,0.85,4.0,GALAXY
39627658622928405,80606,4780,37.14570809998965,-5.260197433859615,0.875,4.0,GALAXY
39627658622928484,80606,4631,37.147795980139726,-5.343371648973291,0.5412,0.0,GALAXY
39627658622928869,80606,4644,37.1591590231683,-5.310020726530119,1.4251,4.0,GALAXY
39627658622929073,80606,4763,37.16526674232851,-5.190881018461758,1.3975,3.5,GALAXY
39627658622929115,80606,4785,37.16651581393373,-5.212489205067778,1.3003,2.0,GALAXY
39627658622929297,80606,4759,37.171624725250055,-5.150669739663209,1.4018,3.0,GALAXY
39627658622929470,80606,4639,37.17632325725375,-5.365037196366033,0.789,1.5,GALAXY
39627658622929562,80606,4646,37.17932825360735,-5.3269716654673775,0.8055,4.0,GALAXY
39627658622929804,80606,4946,37.185549379970574,-5.252718386514164,0.7747,4.0,GALAXY
39627658622929998,80606,4643,37.19127360411682,-5.275908440315048,0.5212,0.5,GALAXY
39627658622930538,80606,4752,37.207352845771055,-5.207271260446521,1.16,3.5,GALAXY
39627658622930656,80606,4775,37.211632234726615,-5.156274954352952,0.9743,0.5,GALAXY
39627658622930808,80606,4635,37.21542630289835,-5.305929041085724,1.2913,4.0,GALAXY
39627658622930988,80606,4617,37.22171699919659,-5.344046457804629,1.3248,3.5,GALAXY
39627658622931059,80606,4907,37.22375045325028,-5.27245991194588,0.7812,4.0,GALAXY
39627658622931632,80606,4916,37.23913351066128,-5.175890561057878,0.8849,4.0,GALAXY
39627658622931794,80606,4628,37.243698665102265,-5.372422926677386,2.2862,4.0,QSO
39627658622931977,80606,4940,37.24774546175476,-5.137730533427448,0.8799,4.0,GALAXY
39627658622932557,80606,4935,37.26208662202389,-5.341889207234257,0.7619,4.0,GALAXY
39627658622932721,80606,4903,37.26617381662658,-5.283872022414686,0.9849,4.0,GALAXY
39627658622932858,80606,4949,37.26993719871066,-5.221865457939796,1.1335,3.5,GALAXY
39627658622933056,80606,4901,37.27599197320286,-5.248699335014597,1.5042,0.5,GALAXY
39627658622933562,80606,4945,37.29141114048249,-5.32338420810144,1.0636,3.5,GALAXY
39627658622933570,80606,4922,37.291672517277696,-5.133876935505831,0.5097,0.0,GALAXY
39627658622933897,80606,4921,37.30211279489538,-5.193923257120506,1.7691,0.0,QSO
39627658622934043,80606,4939,37.305679287129735,-5.152446230760642,0.2631,0.5,GALAXY
39627658622934224,80606,4911,37.31133789570968,-5.230235726644292,0.6009,4.0,GALAXY
39627658622935100,80606,4924,37.33840267312438,-5.177617839025651,0.8366,4.0,GALAXY
39627658622935475,80606,4930,37.34936001895429,-5.222764842395304,1.0187,0.5,GALAXY
39627658627121473,80606,4815,37.36024827407404,-5.365031501329721,0.8345,4.0,GALAXY
39627658627121608,80606,4929,37.36407837756238,-5.28376983680101,1.6223,3.0,GALAXY
39627658627121771,80606,4833,37.36836903779209,-5.314744393154132,0.6998,4.0,GALAXY
39627658627122029,80606,4902,37.37534902926907,-5.248440994877697,0.8914,4.0,GALAXY
39627658627123038,80606,4838,37.40393947491036,-5.313099490681849,1.0677,4.0,GALAXY
39627658627123042,80606,4822,37.40404264585414,-5.22328523758628,0.9067,1.5,GALAXY
39627658627123761,80606,4805,37.42665980902008,-5.329586087465989,1.0856,3.5,GALAXY
39627658627123974,80606,4809,37.43227053698304,-5.356911016980035,1.0999,4.0,GALAXY
39627658627124076,80606,4816,37.43491887893349,-5.282078146602089,0.9249,4.0,GALAXY
39627658627124753,80606,4434,37.45600538724029,-5.142911758108488,0.9435,4.0,GALAXY
39627658627124772,80606,4430,37.45645566709032,-5.174253896757133,0.5572,1.5,GALAXY
39627658627124925,80606,4812,37.46049694896038,-5.309172842454196,0.4868,0.0,GALAXY
39627658627125002,80606,4829,37.4624838924772,-5.357534784486597,1.5133,3.0,GALAXY
39627658627125488,80606,4176,37.47767239982469,-5.181407075209674,0.4523,0.0,GALAXY
39627658627125855,80606,4719,37.48948342892709,-5.370964631336377,0.9887,4.0,GALAXY
39627658627126038,80606,4801,37.49450165998477,-5.334228899353,0.1447,0.5,GALAXY
39627658627126452,80606,4199,37.50584105371431,-5.130392459375847,1.1116,4.0,GALAXY
39627658627126725,80606,4188,37.51425949810342,-5.172401790400839,1.0324,0.0,GALAXY
39627658627127762,80606,4197,37.54252370940857,-5.13646335792398,1.142,4.0,GALAXY
39627658627127914,80606,4179,37.54740214789588,-5.2044496502252935,1.123,3.5,GALAXY
39627658627128614,80606,4180,37.56828444533493,-5.161772018568499,1.4889,4.0,GALAXY
39627658627128621,80606,4159,37.56860687618806,-5.246414496258231,0.7665,4.0,GALAXY
39627658627129488,80606,4151,37.59149920511147,-5.130954425003324,1.043,0.5,GALAXY
39627658627129939,80606,4161,37.60383585484505,-5.178550741218882,0.9904,4.0,GALAXY
39627658631315963,80606,4175,37.61545710633434,-5.202106870739638,0.7281,4.0,GALAXY
39627658631317325,80606,4198,37.6504516198256,-5.229312191479639,0.9121,4.0,GALAXY
39627658631318160,80606,4165,37.67198530909376,-5.204701540191022,3.1,2.5,GALAXY
39627658631318944,80606,4365,37.691299549109786,-5.175003206235334,2.2761,2.0,GALAXY
39627658631319110,80606,4398,37.695682679808,-5.232371255745855,0.6484,4.0,GALAXY
39627658631319404,80606,4364,37.7031542843293,-5.208864100288927,0.9205,4.0,GALAXY
39627658631320122,80606,4350,37.72105816941552,-5.157524678748805,1.2149,4.0,GALAXY
39627658631321007,80606,4369,37.74380117731615,-5.193025523498893,1.1614,4.0,GALAXY
39627658631321939,80606,4396,37.76753568785339,-5.170535746984824,2.3371,4.0,QSO
39627658631322760,80606,4390,37.78757334343823,-5.131539650084198,1.4699,3.5,GALAXY
39627658631323005,80606,4394,37.79372877146833,-5.201288504218369,0.8917,4.0,GALAXY
39627658631323324,80606,4392,37.80224738506216,-5.227903939705345,0.2602,4.0,GALAXY
39627658631324129,80606,4356,37.82394976962821,-5.271121485964703,0.4703,0.5,GALAXY
39627658631324388,80606,4360,37.83072113996586,-5.18541174333387,0.8033,4.0,GALAXY
39627658635510227,80606,4370,37.864345267606055,-5.185145942031258,0.7554,4.0,GALAXY
39627658635511819,80606,4092,37.90295534167389,-5.130373667137369,0.5142,0.5,GALAXY
39627664608200896,80606,1084,34.915081970995075,-4.9255633330704045,0.7513,4.0,GALAXY
39627664608201269,80606,1072,34.927357243781245,-5.005473414042916,1.4645,4.0,GALAXY
39627664608201524,80606,1056,34.93595679453798,-4.904205825526743,1.3817,3.5,GALAXY
39627664608202016,80606,1087,34.951018265241295,-4.952978713940623,1.3185,3.5,GALAXY
39627664608202236,80606,1070,34.95845403177769,-4.9844623182228025,1.4734,4.0,GALAXY
39627664608202423,80606,1089,34.965969386773175,-5.023256672222447,0.7443,4.0,GALAXY
39627664608202606,80606,1099,34.972072971838585,-4.927260081994207,0.8226,4.0,GALAXY
39627664608202809,80606,1053,34.97901459439221,-4.955537416389692,0.0864,4.0,GALAXY
39627664608203299,80606,1055,34.995810716712064,-5.011201340262728,1.3991,3.5,GALAXY
39627664608203488,80606,1230,35.001233082863955,-4.905708461074852,0.5779,1.0,GALAXY
39627664608204315,80606,1073,35.02696916667996,-4.980060755881653,1.1745,3.5,GALAXY
39627664608204438,80606,1085,35.030930164897256,-5.1079415255022536,1.1929,4.0,GALAXY
39627664608204977,80606,1214,35.047828579894826,-4.955126727275925,1.6036,3.5,GALAXY
39627664608205185,80606,1067,35.05422279223185,-4.995468606883086,0.2411,4.0,GALAXY
39627664608205311,80606,1086,35.057998435170155,-5.075843694924468,0.9702,4.0,GALAXY
39627664608205498,80606,1076,35.06418377752628,-5.036723324282815,0.7521,4.0,GALAXY
39627664608205779,80606,1390,35.0738093184375,-5.113989468006107,1.2693,4.0,GALAXY
39627664608205855,80606,1229,35.07609103980259,-4.9004006452814615,1.2419,1.0,GALAXY
39627664608206027,80606,1218,35.08193759955812,-4.972228455399938,1.156,4.0,GALAXY
39627664608206202,80606,1215,35.087954683684224,-5.027634196339463,0.2248,4.0,GALAXY
39627664612393067,80606,1050,35.09862283004011,-5.069037367273596,0.7734,4.0,GALAXY
39627664612393120,80606,1394,35.10005871693522,-5.087724742626655,0.7164,4.0,GALAXY
39627664612393369,80606,1239,35.10727749172887,-4.912714358337756,1.4885,0.5,GALAXY
39627664612393872,80606,1202,35.124314273672994,-4.986377332963044,1.0442,2.5,GALAXY
39627664612393909,80606,1216,35.12580418408496,-5.078327902964443,0.7452,4.0,GALAXY
39627664612394030,80606,1237,35.13002161461533,-5.040662260515367,0.9625,4.0,GALAXY
39627664612394113,80606,1360,35.13267761938612,-5.1057325327290295,0.9112,4.0,GALAXY
39627664612394545,80606,1207,35.1471871905691,-4.960541378159627,1.0194,4.0,GALAXY
39627664612394770,80606,1248,35.15454746593744,-4.922672117613979,2.5694,4.0,QSO
39627664612395497,80606,1213,35.174629709797394,-4.946522217960221,0.7606,4.0,GALAXY
39627664612396336,80606,1220,35.19920694665558,-4.97966237808659,0.7454,4.0,GALAXY
39627664612396676,80606,1249,35.21025993876116,-5.071076734259695,0.1589,1.0,GALAXY
39627664612397168,80606,1222,35.22291944426795,-5.0114768391662095,0.8543,4.0,GALAXY
39627664612397419,80606,1245,35.230292587036345,-4.957680308375218,1.5833,3.5,GALAXY
39627664612397507,80606,1234,35.23315172612176,-5.054677585211736,2.3265,4.0,QSO
39627664612397895,80606,1325,35.24541297271854,-4.906283051029604,1.2216,3.5,GALAXY
39627664612398586,80606,1211,35.26548699367673,-4.986807447448812,0.854,4.0,GALAXY
39627664612398780,80606,1238,35.27041005597322,-5.026331024653125,1.0939,4.0,GALAXY
39627664612398811,80606,1232,35.271084537659554,-5.053295745837762,1.2211,0.0,GALAXY
39627664612398884,80606,1082,35.27314617250052,-5.110780314107776,0.9413,4.0,GALAXY
39627664612399100,80606,1333,35.27908652348007,-4.905788675042899,1.0106,4.0,GALAXY
39627664612399610,80606,1308,35.29296519446107,-4.94528092536092,0.8115,4.0,GALAXY
39627664612399695,80606,1210,35.29507649167044,-5.001856656921223,1.2662,4.0,GALAXY
39627664612400072,80606,1090,35.306028465768634,-5.069825033008538,1.4814,0.5,GALAXY
39627664612400225,80606,1223,35.31025584964873,-5.039392847705015,0.0818,4.0,GALAXY
39627664612400598,80606,1346,35.32049935002567,-4.881502976444391,2.1562,4.0,QSO
39627664612401523,80606,1062,35.34561286561112,-5.045491585023318,1.2281,4.0,GALAXY
39627664616587365,80606,1095,35.34968223058011,-5.1080142365791845,0.9205,1.0,GALAXY
39627664616587774,80606,1315,35.36193186940739,-4.961011023339353,0.7634,4.0,GALAXY
39627664616588012,80606,1464,35.36794595692415,-5.020447660538878,1.4919,3.5,GALAXY
39627664616588282,80606,1349,35.376156586714025,-4.994584754242368,0.2206,1.0,GALAXY
39627664616588790,80606,1310,35.39090016860078,-4.875165113824692,1.5444,3.5,GALAXY
39627664616588963,80606,1343,35.396626740792684,-4.922228709495085,0.8515,4.0,GALAXY
39627664616589177,80606,1462,35.40309304656141,-5.061132158867323,0.5486,0.5,GALAXY
39627664616589197,80606,1463,35.403895049814786,-5.005675647316217,0.9949,4.0,GALAXY
39627664616589815,80606,1496,35.42322364046456,-5.124235827320561,0.8379,0.5,GALAXY
39627664616589876,80606,1495,35.42513414536848,-5.091067323955884,0.9613,4.0,GALAXY
39627664616590109,80606,1344,35.43206078702215,-4.902834947005045,0.9373,4.0,GALAXY
39627664616590167,80606,1345,35.43393909546626,-4.987287298173797,0.6518,4.0,GALAXY
39627664616591011,80606,1471,35.45932583716078,-5.1062049749455936,1.1024,4.0,GALAXY
39627664616591107,80606,1328,35.46177085173819,-4.95820263650843,0.8724,4.0,GALAXY
39627664616591231,80606,1109,35.46526740018135,-4.88119734078486,0.7587,4.0,GALAXY
39627664616592083,80606,1479,35.489059036525695,-5.0928284344806825,0.8278,4.0,GALAXY
39627664616592333,80606,1473,35.49528980799041,-4.97137867820433,0.1397,4.0,GALAXY
39627664616592463,80606,1459,35.4988733634486,-5.0156239360803925,0.8404,4.0,GALAXY
39627664616592722,80606,1047,35.50631586785913,-4.937909655516055,1.4886,4.0,GALAXY
39627664616592982,80606,1493,35.51469816463996,-5.068011864907681,0.2883,0.5,GALAXY
39627664616593363,80606,1119,35.5269901894697,-4.880417633063362,1.3401,0.5,GALAXY
39627664616593674,80606,1035,35.535792939398554,-4.990597075593633,0.865,4.0,GALAXY
39627664616593733,80606,1000,35.538075397946,-4.906511027332647,0.7978,4.0,GALAXY
39627664616593907,80606,1045,35.54308411693507,-4.944519985754665,0.7696,4.0,GALAXY
39627664616594041,80606,1490,35.546880468195894,-5.081511300910577,0.0315,0.0,GALAXY
39627664616594294,80606,1498,35.555626812657906,-5.031960666820032,0.7754,4.0,GALAXY
39627664616594396,80606,1468,35.558640451273746,-5.108737817436849,1.0781,4.0,GALAXY
39627664616594426,80606,1043,35.55999589821589,-4.886326873777659,1.6059,0.0,GALAXY
39627664616594497,80606,1028,35.56241580770721,-4.925225092856737,0.7948,4.0,GALAXY
39627664616595061,80606,1485,35.57945791512605,-5.096421905879207,0.9961,4.0,GALAXY
39627664616595106,80606,1487,35.58075076375315,-5.045665605092414,0.832,4.0,GALAXY
39627664616595612,80606,1006,35.59638555412148,-4.909561411546912,0.9981,4.0,GALAXY
39627664620781986,80606,1048,35.6121507263735,-4.980723395544098,0.8183,4.0,GALAXY
39627664620782196,80606,1018,35.619166703029656,-4.94930841989633,1.034,4.0,GALAXY
39627664620782557,80606,1026,35.63023212517342,-4.883820333489339,1.2047,4.0,GALAXY
39627664620782729,80606,1007,35.63577393967608,-4.9213127404798245,1.4573,4.0,GALAXY
39627664620783204,80606,1016,35.651200203051495,-4.963253663442357,0.1399,4.0,GALAXY
39627664620783225,80606,1044,35.6517436023027,-5.045297421040953,0.8721,4.0,GALAXY
39627664620783241,80606,1027,35.65209795545062,-5.010332653559184,1.392,0.5,GALAXY
39627664620784020,80606,1002,35.67463839991853,-4.893276260835637,0.8346,4.0,GALAXY
39627664620784048,80606,1033,35.67545384458225,-4.9363212441638,-0.0018,1.0,GALAXY
39627664620784271,80606,936,35.68130165377746,-5.114388056620482,0.8495,4.0,GALAXY
39627664620784314,80606,1015,35.68249714855786,-5.023082092510639,1.018,0.5,GALAXY
39627664620784716,80606,1023,35.69552119261445,-4.97310154419464,1.606,0.0,GALAXY
39627664620785204,80606,1021,35.70911438361658,-4.956105067754977,0.9498,4.0,GALAXY
39627664620785223,80606,1264,35.70951338275091,-4.918395184532925,0.9801,4.0,GALAXY
39627664620785498,80606,1010,35.717767251548324,-5.007379414638999,0.8201,4.0,GALAXY
39627664620786413,80606,1255,35.745575996963986,-4.901100263165724,1.462,3.5,GALAXY
39627664620786521,80606,1275,35.74882212594234,-4.921417690148278,1.5461,0.5,GALAXY
39627664620786963,80606,1019,35.76304950070873,-4.9844624288211685,1.0765,3.5,GALAXY
39627664620787561,80606,1265,35.78238764326893,-4.910130165918419,0.2726,0.0,GALAXY
39627664620788083,80606,1287,35.80085145160104,-4.954677584746559,0.8041,4.0,GALAXY
39627664620788351,80606,909,35.809108317114244,-5.0563741392189705,0.9871,4.0,GALAXY
39627664620788504,80606,928,35.814353908423165,-5.097006257521102,0.7976,4.0,GALAXY
39627664620788989,80606,1274,35.82970455876158,-4.89265160985409,1.1967,4.0,GALAXY
39627664624975963,80606,921,35.85020077602238,-5.095328262103561,1.539,4.0,GALAXY
39627664624976347,80606,1272,35.8619454661403,-4.9099850001100585,1.2256,4.0,GALAXY
39627664624976530,80606,943,35.86727324554574,-5.0532280125231255,2.71,2.0,GALAXY
39627664624977101,80606,731,35.88622223919081,-4.940708942962479,0.8234,4.0,GALAXY
39627664624977209,80606,707,35.88944801974124,-4.973221845939166,1.5018,2.0,GALAXY
39627664624977250,80606,934,35.89028645618552,-5.081140618728339,0.821,4.0,GALAXY
39627664624977781,80606,918,35.906396023790506,-5.038762903605928,1.6019,0.5,GALAXY
39627664624977924,80606,712,35.911016354851235,-4.962280648827175,1.2276,4.0,GALAXY
39627664624978097,80606,647,35.91680524928432,-5.107243862327623,0.576,0.5,GALAXY
39627664624978562,80606,610,35.93015084836603,-5.078673552040094,0.8676,4.0,GALAXY
39627664624978985,80606,612,35.943616394343934,-5.034660330043817,1.0062,4.0,GALAXY
39627664624979167,80606,638,35.94938148053404,-5.117683660271619,0.8735,4.0,GALAXY
39627664624979263,80606,719,35.95263395025944,-4.995650320449946,1.5545,0.5,GALAXY
39627664624979903,80606,639,35.972429848974286,-5.0765495955126,0.8894,4.0,GALAXY
39627664624979958,80606,740,35.974467713838834,-4.918943955387711,0.9956,4.0,QSO
39627664624980394,80606,642,35.9882496417432,-5.039883900141263,0.8904,4.0,GALAXY
39627664624980456,80606,728,35.99008806881042,-4.9909646653301545,1.3985,3.5,GALAXY
39627664624980480,80606,641,35.991417590734926,-5.107912016050533,1.106,3.5,GALAXY
39627664624980934,80606,726,36.00562762677978,-4.93837026593026,2.4787,3.5,QSO
